worker_id,date,income,platform,hours_worked,data_source
SYN153,2026-03-17,0,Home services,0,synthetic_demo
SYN153,2026-03-18,974,Home services,8.0,synthetic_demo
SYN153,2026-03-19,1106,Home services,6.5,synthetic_demo
SYN153,2026-03-20,1102,Home services,6.4,synthetic_demo
SYN153,2026-03-21,967,Home services,6.9,synthetic_demo
SYN153,2026-03-22,897,Home services,8.2,synthetic_demo
SYN153,2026-03-23,1031,Home services,7.8,synthetic_demo
SYN153,2026-03-24,725,Home services,7.8,synthetic_demo
SYN153,2026-03-25,943,Home services,7.7,synthetic_demo
SYN153,2026-03-26,1160,Home services,5.8,synthetic_demo
SYN153,2026-03-27,1056,Home services,8.1,synthetic_demo
SYN153,2026-03-28,1052,Home services,7.3,synthetic_demo
SYN153,2026-03-29,898,Home services,7.0,synthetic_demo
SYN153,2026-03-30,830,Home services,6.8,synthetic_demo
SYN153,2026-03-31,1322,Home services,6.8,synthetic_demo
SYN153,2026-04-01,920,Home services,6.7,synthetic_demo
SYN153,2026-04-02,0,Home services,0,synthetic_demo
SYN153,2026-04-03,876,Home services,7.9,synthetic_demo
SYN153,2026-04-04,803,Home services,7.4,synthetic_demo
SYN153,2026-04-05,867,Home services,6.5,synthetic_demo
SYN153,2026-04-06,1097,Home services,6.3,synthetic_demo
SYN153,2026-04-07,1009,Home services,7.6,synthetic_demo
SYN153,2026-04-08,846,Home services,5.9,synthetic_demo
SYN153,2026-04-09,0,Home services,0,synthetic_demo
SYN153,2026-04-10,1235,Home services,8.0,synthetic_demo
SYN153,2026-04-11,998,Home services,6.4,synthetic_demo
SYN153,2026-04-12,714,Home services,7.9,synthetic_demo
SYN153,2026-04-13,1144,Home services,8.0,synthetic_demo
SYN153,2026-04-14,927,Home services,7.5,synthetic_demo
SYN153,2026-04-15,1140,Home services,7.8,synthetic_demo
SYN153,2026-04-16,1015,Home services,6.7,synthetic_demo
SYN153,2026-04-17,1128,Home services,7.5,synthetic_demo
SYN153,2026-04-18,1165,Home services,6.5,synthetic_demo
SYN153,2026-04-19,790,Home services,6.3,synthetic_demo
SYN153,2026-04-20,983,Home services,7.4,synthetic_demo
SYN153,2026-04-21,1077,Home services,8.3,synthetic_demo
SYN153,2026-04-22,1195,Home services,8.1,synthetic_demo
SYN153,2026-04-23,1009,Home services,7.4,synthetic_demo
SYN153,2026-04-24,881,Home services,6.5,synthetic_demo
SYN153,2026-04-25,1015,Home services,6.5,synthetic_demo
SYN153,2026-04-26,956,Home services,6.9,synthetic_demo
SYN153,2026-04-27,1035,Home services,6.7,synthetic_demo
SYN153,2026-04-28,0,Home services,0,synthetic_demo
SYN153,2026-04-29,1243,Home services,7.3,synthetic_demo
SYN153,2026-04-30,1101,Home services,8.2,synthetic_demo
SYN153,2026-05-01,1073,Home services,7.8,synthetic_demo
SYN153,2026-05-02,938,Home services,8.0,synthetic_demo
SYN153,2026-05-03,696,Home services,6.7,synthetic_demo
SYN153,2026-05-04,1119,Home services,6.8,synthetic_demo
SYN153,2026-05-05,1235,Home services,7.2,synthetic_demo
SYN153,2026-05-06,933,Home services,6.9,synthetic_demo
SYN153,2026-05-07,1087,Home services,7.6,synthetic_demo
SYN153,2026-05-08,1033,Home services,7.2,synthetic_demo
SYN153,2026-05-09,926,Home services,6.5,synthetic_demo
SYN153,2026-05-10,868,Home services,7.6,synthetic_demo
SYN153,2026-05-11,902,Home services,7.3,synthetic_demo
SYN153,2026-05-12,971,Home services,7.1,synthetic_demo
SYN153,2026-05-13,831,Home services,6.9,synthetic_demo
SYN153,2026-05-14,1158,Home services,7.2,synthetic_demo
SYN153,2026-05-15,832,Home services,6.9,synthetic_demo
SYN153,2026-05-16,928,Home services,6.4,synthetic_demo
SYN153,2026-05-17,687,Home services,7.8,synthetic_demo
SYN153,2026-05-18,1041,Home services,7.2,synthetic_demo
SYN153,2026-05-19,1278,Home services,7.2,synthetic_demo
SYN153,2026-05-20,1058,Home services,7.7,synthetic_demo
SYN153,2026-05-21,1236,Home services,7.5,synthetic_demo
SYN153,2026-05-22,1017,Home services,7.3,synthetic_demo
SYN153,2026-05-23,902,Home services,7.7,synthetic_demo
SYN153,2026-05-24,469,Home services,8.0,synthetic_demo
SYN153,2026-05-25,803,Home services,6.5,synthetic_demo
SYN153,2026-05-26,681,Home services,6.5,synthetic_demo
SYN153,2026-05-27,688,Home services,6.0,synthetic_demo
SYN153,2026-05-28,538,Home services,7.1,synthetic_demo
SYN153,2026-05-29,552,Home services,7.3,synthetic_demo
SYN153,2026-05-30,1018,Home services,6.3,synthetic_demo
SYN153,2026-05-31,901,Home services,7.2,synthetic_demo
SYN153,2026-06-01,1085,Home services,8.0,synthetic_demo
SYN153,2026-06-02,1050,Home services,8.0,synthetic_demo
SYN153,2026-06-03,1048,Home services,6.7,synthetic_demo
SYN153,2026-06-04,1367,Home services,6.2,synthetic_demo
SYN153,2026-06-05,947,Home services,6.8,synthetic_demo
SYN153,2026-06-06,1060,Home services,6.9,synthetic_demo
SYN153,2026-06-07,738,Home services,7.8,synthetic_demo
SYN153,2026-06-08,1028,Home services,7.9,synthetic_demo
SYN153,2026-06-09,1383,Home services,6.2,synthetic_demo
SYN153,2026-06-10,1081,Home services,8.2,synthetic_demo
SYN153,2026-06-11,1431,Home services,7.1,synthetic_demo
SYN153,2026-06-12,1071,Home services,6.4,synthetic_demo
SYN153,2026-06-13,960,Home services,5.9,synthetic_demo
SYN153,2026-06-14,906,Home services,8.1,synthetic_demo
SYN153,2026-06-15,1063,Home services,7.4,synthetic_demo
SYN153,2026-06-16,721,Home services,7.4,synthetic_demo
SYN153,2026-06-17,1034,Home services,6.7,synthetic_demo
SYN153,2026-06-18,1040,Home services,6.0,synthetic_demo
SYN153,2026-06-19,1155,Home services,7.9,synthetic_demo
SYN153,2026-06-20,1052,Home services,7.4,synthetic_demo
SYN153,2026-06-21,825,Home services,8.0,synthetic_demo
SYN153,2026-06-22,1156,Home services,6.4,synthetic_demo
SYN153,2026-06-23,1140,Home services,6.6,synthetic_demo
SYN153,2026-06-24,1107,Home services,5.8,synthetic_demo
SYN153,2026-06-25,1112,Home services,7.6,synthetic_demo
SYN153,2026-06-26,980,Home services,6.3,synthetic_demo
SYN153,2026-06-27,786,Home services,6.0,synthetic_demo
SYN153,2026-06-28,994,Home services,8.1,synthetic_demo
SYN153,2026-06-29,1406,Home services,7.3,synthetic_demo
SYN154,2026-01-01,900,Ride hailing,6.1,synthetic_demo
SYN154,2026-01-02,828,Ride hailing,4.8,synthetic_demo
SYN154,2026-01-03,1182,Ride hailing,5.8,synthetic_demo
SYN154,2026-01-04,894,Ride hailing,5.7,synthetic_demo
SYN154,2026-01-05,774,Ride hailing,6.5,synthetic_demo
SYN154,2026-01-06,638,Ride hailing,4.9,synthetic_demo
SYN154,2026-01-07,882,Ride hailing,5.1,synthetic_demo
SYN154,2026-01-08,729,Ride hailing,4.8,synthetic_demo
SYN154,2026-01-09,772,Ride hailing,6.5,synthetic_demo
SYN154,2026-01-10,1259,Ride hailing,6.2,synthetic_demo
SYN154,2026-01-11,808,Ride hailing,6.0,synthetic_demo
SYN154,2026-01-12,729,Ride hailing,5.0,synthetic_demo
SYN154,2026-01-13,738,Ride hailing,6.5,synthetic_demo
SYN154,2026-01-14,785,Ride hailing,6.4,synthetic_demo
SYN154,2026-01-15,751,Ride hailing,6.0,synthetic_demo
SYN154,2026-01-16,916,Ride hailing,5.1,synthetic_demo
SYN154,2026-01-17,1141,Ride hailing,6.3,synthetic_demo
SYN154,2026-01-18,0,Ride hailing,0,synthetic_demo
SYN154,2026-01-19,717,Ride hailing,5.2,synthetic_demo
SYN154,2026-01-20,814,Ride hailing,5.8,synthetic_demo
SYN154,2026-01-21,889,Ride hailing,5.0,synthetic_demo
SYN154,2026-01-22,720,Ride hailing,6.7,synthetic_demo
SYN154,2026-01-23,658,Ride hailing,5.0,synthetic_demo
SYN154,2026-01-24,980,Ride hailing,5.5,synthetic_demo
SYN154,2026-01-25,789,Ride hailing,4.7,synthetic_demo
SYN154,2026-01-26,820,Ride hailing,4.9,synthetic_demo
SYN154,2026-01-27,785,Ride hailing,5.3,synthetic_demo
SYN154,2026-01-28,700,Ride hailing,5.3,synthetic_demo
SYN154,2026-01-29,772,Ride hailing,5.0,synthetic_demo
SYN154,2026-01-30,964,Ride hailing,5.3,synthetic_demo
SYN154,2026-01-31,0,Ride hailing,0,synthetic_demo
SYN154,2026-02-01,1178,Ride hailing,5.2,synthetic_demo
SYN154,2026-02-02,726,Ride hailing,6.7,synthetic_demo
SYN154,2026-02-03,629,Ride hailing,5.8,synthetic_demo
SYN154,2026-02-04,657,Ride hailing,5.3,synthetic_demo
SYN154,2026-02-05,667,Ride hailing,5.3,synthetic_demo
SYN154,2026-02-06,987,Ride hailing,5.8,synthetic_demo
SYN154,2026-02-07,851,Ride hailing,6.0,synthetic_demo
SYN154,2026-02-08,955,Ride hailing,5.4,synthetic_demo
SYN154,2026-02-09,773,Ride hailing,6.2,synthetic_demo
SYN154,2026-02-10,784,Ride hailing,4.7,synthetic_demo
SYN154,2026-02-11,655,Ride hailing,6.5,synthetic_demo
SYN154,2026-02-12,1112,Ride hailing,4.9,synthetic_demo
SYN154,2026-02-13,973,Ride hailing,5.1,synthetic_demo
SYN154,2026-02-14,788,Ride hailing,5.7,synthetic_demo
SYN154,2026-02-15,0,Ride hailing,0,synthetic_demo
SYN154,2026-02-16,474,Ride hailing,4.9,synthetic_demo
SYN154,2026-02-17,747,Ride hailing,5.7,synthetic_demo
SYN154,2026-02-18,729,Ride hailing,5.4,synthetic_demo
SYN154,2026-02-19,812,Ride hailing,5.4,synthetic_demo
SYN154,2026-02-20,857,Ride hailing,6.6,synthetic_demo
SYN154,2026-02-21,800,Ride hailing,6.6,synthetic_demo
SYN154,2026-02-22,762,Ride hailing,6.3,synthetic_demo
SYN154,2026-02-23,714,Ride hailing,5.4,synthetic_demo
SYN154,2026-02-24,685,Ride hailing,6.1,synthetic_demo
SYN154,2026-02-25,788,Ride hailing,5.8,synthetic_demo
SYN154,2026-02-26,769,Ride hailing,6.0,synthetic_demo
SYN154,2026-02-27,579,Ride hailing,6.1,synthetic_demo
SYN154,2026-02-28,1093,Ride hailing,6.0,synthetic_demo
SYN154,2026-03-01,1101,Ride hailing,5.4,synthetic_demo
SYN154,2026-03-02,628,Ride hailing,5.4,synthetic_demo
SYN154,2026-03-03,665,Ride hailing,6.2,synthetic_demo
SYN154,2026-03-04,683,Ride hailing,4.8,synthetic_demo
SYN154,2026-03-05,978,Ride hailing,6.5,synthetic_demo
SYN154,2026-03-06,845,Ride hailing,6.6,synthetic_demo
SYN154,2026-03-07,1066,Ride hailing,5.6,synthetic_demo
SYN154,2026-03-08,1090,Ride hailing,5.7,synthetic_demo
SYN154,2026-03-09,602,Ride hailing,5.0,synthetic_demo
SYN154,2026-03-10,734,Ride hailing,5.4,synthetic_demo
SYN154,2026-03-11,789,Ride hailing,5.3,synthetic_demo
SYN154,2026-03-12,709,Ride hailing,6.0,synthetic_demo
SYN154,2026-03-13,788,Ride hailing,5.6,synthetic_demo
SYN154,2026-03-14,1017,Ride hailing,4.7,synthetic_demo
SYN154,2026-03-15,781,Ride hailing,6.0,synthetic_demo
SYN154,2026-03-16,749,Ride hailing,4.9,synthetic_demo
SYN154,2026-03-17,636,Ride hailing,5.9,synthetic_demo
SYN154,2026-03-18,692,Ride hailing,5.8,synthetic_demo
SYN154,2026-03-19,780,Ride hailing,6.6,synthetic_demo
SYN154,2026-03-20,967,Ride hailing,4.8,synthetic_demo
SYN154,2026-03-21,1150,Ride hailing,6.0,synthetic_demo
SYN154,2026-03-22,873,Ride hailing,5.5,synthetic_demo
SYN154,2026-03-23,636,Ride hailing,5.7,synthetic_demo
SYN154,2026-03-24,0,Ride hailing,0,synthetic_demo
SYN154,2026-03-25,539,Ride hailing,6.3,synthetic_demo
SYN154,2026-03-26,679,Ride hailing,6.3,synthetic_demo
SYN154,2026-03-27,780,Ride hailing,6.3,synthetic_demo
SYN154,2026-03-28,1001,Ride hailing,5.0,synthetic_demo
SYN154,2026-03-29,915,Ride hailing,5.6,synthetic_demo
SYN154,2026-03-30,751,Ride hailing,5.2,synthetic_demo
SYN154,2026-03-31,629,Ride hailing,6.3,synthetic_demo
SYN154,2026-04-01,703,Ride hailing,5.2,synthetic_demo
SYN154,2026-04-02,695,Ride hailing,4.7,synthetic_demo
SYN154,2026-04-03,781,Ride hailing,6.4,synthetic_demo
SYN154,2026-04-04,916,Ride hailing,5.7,synthetic_demo
SYN154,2026-04-05,807,Ride hailing,6.3,synthetic_demo
SYN154,2026-04-06,670,Ride hailing,5.1,synthetic_demo
SYN154,2026-04-07,663,Ride hailing,6.4,synthetic_demo
SYN154,2026-04-08,0,Ride hailing,0,synthetic_demo
SYN154,2026-04-09,753,Ride hailing,6.3,synthetic_demo
SYN154,2026-04-10,664,Ride hailing,6.4,synthetic_demo
SYN154,2026-04-11,927,Ride hailing,6.6,synthetic_demo
SYN154,2026-04-12,916,Ride hailing,5.2,synthetic_demo
SYN154,2026-04-13,762,Ride hailing,5.7,synthetic_demo
SYN154,2026-04-14,597,Ride hailing,6.6,synthetic_demo
SYN154,2026-04-15,767,Ride hailing,6.1,synthetic_demo
SYN154,2026-04-16,762,Ride hailing,6.3,synthetic_demo
SYN154,2026-04-17,919,Ride hailing,6.5,synthetic_demo
SYN154,2026-04-18,831,Ride hailing,6.3,synthetic_demo
SYN154,2026-04-19,936,Ride hailing,6.3,synthetic_demo
SYN154,2026-04-20,642,Ride hailing,4.9,synthetic_demo
SYN154,2026-04-21,671,Ride hailing,6.7,synthetic_demo
SYN154,2026-04-22,790,Ride hailing,5.5,synthetic_demo
SYN154,2026-04-23,903,Ride hailing,6.6,synthetic_demo
SYN154,2026-04-24,848,Ride hailing,5.9,synthetic_demo
SYN154,2026-04-25,1087,Ride hailing,4.7,synthetic_demo
SYN154,2026-04-26,858,Ride hailing,4.8,synthetic_demo
SYN154,2026-04-27,510,Ride hailing,5.6,synthetic_demo
SYN154,2026-04-28,806,Ride hailing,6.0,synthetic_demo
SYN154,2026-04-29,588,Ride hailing,5.2,synthetic_demo
SYN154,2026-04-30,899,Ride hailing,5.4,synthetic_demo
SYN154,2026-05-01,836,Ride hailing,4.8,synthetic_demo
SYN154,2026-05-02,0,Ride hailing,0,synthetic_demo
SYN154,2026-05-03,987,Ride hailing,5.3,synthetic_demo
SYN154,2026-05-04,658,Ride hailing,6.5,synthetic_demo
SYN154,2026-05-05,866,Ride hailing,5.7,synthetic_demo
SYN154,2026-05-06,689,Ride hailing,5.3,synthetic_demo
SYN154,2026-05-07,261,Ride hailing,5.3,synthetic_demo
SYN154,2026-05-08,0,Ride hailing,0,synthetic_demo
SYN154,2026-05-09,436,Ride hailing,6.2,synthetic_demo
SYN154,2026-05-10,493,Ride hailing,5.9,synthetic_demo
SYN154,2026-05-11,294,Ride hailing,5.2,synthetic_demo
SYN154,2026-05-12,269,Ride hailing,6.0,synthetic_demo
SYN154,2026-05-13,304,Ride hailing,6.3,synthetic_demo
SYN154,2026-05-14,324,Ride hailing,5.3,synthetic_demo
SYN154,2026-05-15,341,Ride hailing,4.7,synthetic_demo
SYN154,2026-05-16,285,Ride hailing,5.8,synthetic_demo
SYN154,2026-05-17,796,Ride hailing,5.9,synthetic_demo
SYN154,2026-05-18,686,Ride hailing,5.5,synthetic_demo
SYN154,2026-05-19,0,Ride hailing,0,synthetic_demo
SYN154,2026-05-20,707,Ride hailing,5.8,synthetic_demo
SYN154,2026-05-21,570,Ride hailing,4.7,synthetic_demo
SYN154,2026-05-22,771,Ride hailing,6.3,synthetic_demo
SYN154,2026-05-23,974,Ride hailing,6.3,synthetic_demo
SYN154,2026-05-24,723,Ride hailing,5.5,synthetic_demo
SYN154,2026-05-25,561,Ride hailing,6.0,synthetic_demo
SYN154,2026-05-26,657,Ride hailing,6.5,synthetic_demo
SYN154,2026-05-27,436,Ride hailing,6.0,synthetic_demo
SYN154,2026-05-28,685,Ride hailing,5.4,synthetic_demo
SYN154,2026-05-29,830,Ride hailing,5.8,synthetic_demo
SYN154,2026-05-30,912,Ride hailing,6.5,synthetic_demo
SYN154,2026-05-31,819,Ride hailing,5.4,synthetic_demo
SYN154,2026-06-01,593,Ride hailing,6.0,synthetic_demo
SYN154,2026-06-02,656,Ride hailing,5.4,synthetic_demo
SYN154,2026-06-03,657,Ride hailing,5.4,synthetic_demo
SYN154,2026-06-04,774,Ride hailing,6.7,synthetic_demo
SYN154,2026-06-05,776,Ride hailing,5.7,synthetic_demo
SYN154,2026-06-06,935,Ride hailing,6.5,synthetic_demo
SYN154,2026-06-07,725,Ride hailing,5.2,synthetic_demo
SYN154,2026-06-08,777,Ride hailing,4.8,synthetic_demo
SYN154,2026-06-09,772,Ride hailing,6.0,synthetic_demo
SYN154,2026-06-10,733,Ride hailing,5.5,synthetic_demo
SYN154,2026-06-11,788,Ride hailing,5.8,synthetic_demo
SYN154,2026-06-12,967,Ride hailing,4.7,synthetic_demo
SYN154,2026-06-13,866,Ride hailing,5.1,synthetic_demo
SYN154,2026-06-14,574,Ride hailing,6.4,synthetic_demo
SYN154,2026-06-15,746,Ride hailing,5.8,synthetic_demo
SYN154,2026-06-16,563,Ride hailing,6.6,synthetic_demo
SYN154,2026-06-17,695,Ride hailing,5.8,synthetic_demo
SYN154,2026-06-18,751,Ride hailing,5.3,synthetic_demo
SYN154,2026-06-19,640,Ride hailing,5.3,synthetic_demo
SYN154,2026-06-20,907,Ride hailing,6.1,synthetic_demo
SYN154,2026-06-21,817,Ride hailing,5.1,synthetic_demo
SYN154,2026-06-22,570,Ride hailing,5.7,synthetic_demo
SYN154,2026-06-23,0,Ride hailing,0,synthetic_demo
SYN154,2026-06-24,696,Ride hailing,6.4,synthetic_demo
SYN154,2026-06-25,868,Ride hailing,6.4,synthetic_demo
SYN154,2026-06-26,786,Ride hailing,5.5,synthetic_demo
SYN154,2026-06-27,863,Ride hailing,6.0,synthetic_demo
SYN154,2026-06-28,648,Ride hailing,6.6,synthetic_demo
SYN154,2026-06-29,724,Ride hailing,6.2,synthetic_demo
SYN155,2026-01-01,338,Ride hailing,5.0,synthetic_demo
SYN155,2026-01-02,520,Ride hailing,5.7,synthetic_demo
SYN155,2026-01-03,469,Ride hailing,5.6,synthetic_demo
SYN155,2026-01-04,399,Ride hailing,5.4,synthetic_demo
SYN155,2026-01-05,339,Ride hailing,6.2,synthetic_demo
SYN155,2026-01-06,362,Ride hailing,6.2,synthetic_demo
SYN155,2026-01-07,408,Ride hailing,5.6,synthetic_demo
SYN155,2026-01-08,417,Ride hailing,6.0,synthetic_demo
SYN155,2026-01-09,600,Ride hailing,7.0,synthetic_demo
SYN155,2026-01-10,658,Ride hailing,5.5,synthetic_demo
SYN155,2026-01-11,498,Ride hailing,5.2,synthetic_demo
SYN155,2026-01-12,470,Ride hailing,5.1,synthetic_demo
SYN155,2026-01-13,391,Ride hailing,5.5,synthetic_demo
SYN155,2026-01-14,429,Ride hailing,6.0,synthetic_demo
SYN155,2026-01-15,388,Ride hailing,6.3,synthetic_demo
SYN155,2026-01-16,498,Ride hailing,5.6,synthetic_demo
SYN155,2026-01-17,570,Ride hailing,5.4,synthetic_demo
SYN155,2026-01-18,604,Ride hailing,5.1,synthetic_demo
SYN155,2026-01-19,338,Ride hailing,5.6,synthetic_demo
SYN155,2026-01-20,516,Ride hailing,5.3,synthetic_demo
SYN155,2026-01-21,308,Ride hailing,5.3,synthetic_demo
SYN155,2026-01-22,721,Ride hailing,5.1,synthetic_demo
SYN155,2026-01-23,381,Ride hailing,5.1,synthetic_demo
SYN155,2026-01-24,540,Ride hailing,6.5,synthetic_demo
SYN155,2026-01-25,615,Ride hailing,6.4,synthetic_demo
SYN155,2026-01-26,310,Ride hailing,6.1,synthetic_demo
SYN155,2026-01-27,304,Ride hailing,5.0,synthetic_demo
SYN155,2026-01-28,0,Ride hailing,0,synthetic_demo
SYN155,2026-01-29,433,Ride hailing,5.4,synthetic_demo
SYN155,2026-01-30,591,Ride hailing,6.1,synthetic_demo
SYN155,2026-01-31,349,Ride hailing,6.3,synthetic_demo
SYN155,2026-02-01,334,Ride hailing,4.9,synthetic_demo
SYN155,2026-02-02,444,Ride hailing,6.2,synthetic_demo
SYN155,2026-02-03,399,Ride hailing,6.6,synthetic_demo
SYN155,2026-02-04,261,Ride hailing,5.4,synthetic_demo
SYN155,2026-02-05,454,Ride hailing,7.0,synthetic_demo
SYN155,2026-02-06,489,Ride hailing,4.9,synthetic_demo
SYN155,2026-02-07,426,Ride hailing,5.1,synthetic_demo
SYN155,2026-02-08,484,Ride hailing,6.5,synthetic_demo
SYN155,2026-02-09,411,Ride hailing,6.5,synthetic_demo
SYN155,2026-02-10,310,Ride hailing,6.6,synthetic_demo
SYN155,2026-02-11,214,Ride hailing,6.1,synthetic_demo
SYN155,2026-02-12,305,Ride hailing,6.9,synthetic_demo
SYN155,2026-02-13,397,Ride hailing,7.0,synthetic_demo
SYN155,2026-02-14,430,Ride hailing,5.9,synthetic_demo
SYN155,2026-02-15,626,Ride hailing,5.4,synthetic_demo
SYN155,2026-02-16,524,Ride hailing,7.0,synthetic_demo
SYN155,2026-02-17,410,Ride hailing,5.6,synthetic_demo
SYN155,2026-02-18,448,Ride hailing,5.2,synthetic_demo
SYN155,2026-02-19,332,Ride hailing,5.8,synthetic_demo
SYN155,2026-02-20,554,Ride hailing,6.9,synthetic_demo
SYN155,2026-02-21,490,Ride hailing,6.1,synthetic_demo
SYN155,2026-02-22,480,Ride hailing,5.3,synthetic_demo
SYN155,2026-02-23,356,Ride hailing,5.7,synthetic_demo
SYN155,2026-02-24,331,Ride hailing,6.7,synthetic_demo
SYN155,2026-02-25,281,Ride hailing,5.9,synthetic_demo
SYN155,2026-02-26,425,Ride hailing,5.3,synthetic_demo
SYN155,2026-02-27,515,Ride hailing,5.2,synthetic_demo
SYN155,2026-02-28,482,Ride hailing,5.0,synthetic_demo
SYN155,2026-03-01,677,Ride hailing,6.4,synthetic_demo
SYN155,2026-03-02,626,Ride hailing,6.9,synthetic_demo
SYN155,2026-03-03,468,Ride hailing,5.2,synthetic_demo
SYN155,2026-03-04,407,Ride hailing,6.0,synthetic_demo
SYN155,2026-03-05,412,Ride hailing,5.9,synthetic_demo
SYN155,2026-03-06,566,Ride hailing,6.8,synthetic_demo
SYN155,2026-03-07,533,Ride hailing,6.5,synthetic_demo
SYN155,2026-03-08,404,Ride hailing,6.6,synthetic_demo
SYN155,2026-03-09,373,Ride hailing,6.9,synthetic_demo
SYN155,2026-03-10,326,Ride hailing,6.9,synthetic_demo
SYN155,2026-03-11,484,Ride hailing,5.1,synthetic_demo
SYN155,2026-03-12,327,Ride hailing,5.1,synthetic_demo
SYN155,2026-03-13,429,Ride hailing,6.3,synthetic_demo
SYN155,2026-03-14,568,Ride hailing,5.2,synthetic_demo
SYN155,2026-03-15,134,Ride hailing,5.8,synthetic_demo
SYN155,2026-03-16,0,Ride hailing,0,synthetic_demo
SYN155,2026-03-17,320,Ride hailing,6.1,synthetic_demo
SYN155,2026-03-18,537,Ride hailing,6.1,synthetic_demo
SYN155,2026-03-19,532,Ride hailing,5.1,synthetic_demo
SYN155,2026-03-20,524,Ride hailing,6.0,synthetic_demo
SYN155,2026-03-21,604,Ride hailing,6.3,synthetic_demo
SYN155,2026-03-22,794,Ride hailing,6.7,synthetic_demo
SYN155,2026-03-23,260,Ride hailing,6.8,synthetic_demo
SYN155,2026-03-24,407,Ride hailing,5.2,synthetic_demo
SYN155,2026-03-25,405,Ride hailing,5.3,synthetic_demo
SYN155,2026-03-26,348,Ride hailing,6.1,synthetic_demo
SYN155,2026-03-27,679,Ride hailing,6.6,synthetic_demo
SYN155,2026-03-28,784,Ride hailing,5.2,synthetic_demo
SYN155,2026-03-29,495,Ride hailing,6.2,synthetic_demo
SYN155,2026-03-30,496,Ride hailing,5.7,synthetic_demo
SYN155,2026-03-31,496,Ride hailing,5.6,synthetic_demo
SYN155,2026-04-01,610,Ride hailing,6.1,synthetic_demo
SYN155,2026-04-02,517,Ride hailing,6.4,synthetic_demo
SYN155,2026-04-03,0,Ride hailing,0,synthetic_demo
SYN155,2026-04-04,494,Ride hailing,6.4,synthetic_demo
SYN155,2026-04-05,669,Ride hailing,5.7,synthetic_demo
SYN155,2026-04-06,460,Ride hailing,5.9,synthetic_demo
SYN155,2026-04-07,279,Ride hailing,6.6,synthetic_demo
SYN155,2026-04-08,452,Ride hailing,6.7,synthetic_demo
SYN155,2026-04-09,0,Ride hailing,0,synthetic_demo
SYN155,2026-04-10,592,Ride hailing,6.2,synthetic_demo
SYN155,2026-04-11,556,Ride hailing,5.1,synthetic_demo
SYN155,2026-04-12,804,Ride hailing,6.3,synthetic_demo
SYN155,2026-04-13,445,Ride hailing,5.7,synthetic_demo
SYN155,2026-04-14,427,Ride hailing,5.9,synthetic_demo
SYN155,2026-04-15,441,Ride hailing,5.1,synthetic_demo
SYN155,2026-04-16,605,Ride hailing,5.4,synthetic_demo
SYN155,2026-04-17,584,Ride hailing,5.0,synthetic_demo
SYN155,2026-04-18,592,Ride hailing,6.1,synthetic_demo
SYN155,2026-04-19,563,Ride hailing,6.0,synthetic_demo
SYN155,2026-04-20,458,Ride hailing,6.8,synthetic_demo
SYN155,2026-04-21,377,Ride hailing,5.2,synthetic_demo
SYN155,2026-04-22,516,Ride hailing,6.0,synthetic_demo
SYN155,2026-04-23,525,Ride hailing,6.4,synthetic_demo
SYN155,2026-04-24,568,Ride hailing,5.9,synthetic_demo
SYN155,2026-04-25,496,Ride hailing,5.3,synthetic_demo
SYN155,2026-04-26,533,Ride hailing,5.4,synthetic_demo
SYN155,2026-04-27,340,Ride hailing,6.8,synthetic_demo
SYN155,2026-04-28,343,Ride hailing,7.0,synthetic_demo
SYN155,2026-04-29,581,Ride hailing,6.2,synthetic_demo
SYN155,2026-04-30,481,Ride hailing,6.8,synthetic_demo
SYN155,2026-05-01,472,Ride hailing,5.1,synthetic_demo
SYN155,2026-05-02,773,Ride hailing,7.0,synthetic_demo
SYN155,2026-05-03,726,Ride hailing,6.1,synthetic_demo
SYN155,2026-05-04,277,Ride hailing,6.3,synthetic_demo
SYN155,2026-05-05,409,Ride hailing,4.9,synthetic_demo
SYN155,2026-05-06,715,Ride hailing,6.3,synthetic_demo
SYN155,2026-05-07,565,Ride hailing,5.8,synthetic_demo
SYN155,2026-05-08,345,Ride hailing,6.2,synthetic_demo
SYN155,2026-05-09,924,Ride hailing,5.9,synthetic_demo
SYN155,2026-05-10,430,Ride hailing,5.1,synthetic_demo
SYN155,2026-05-11,439,Ride hailing,5.4,synthetic_demo
SYN155,2026-05-12,321,Ride hailing,5.3,synthetic_demo
SYN155,2026-05-13,420,Ride hailing,6.7,synthetic_demo
SYN155,2026-05-14,432,Ride hailing,5.0,synthetic_demo
SYN155,2026-05-15,523,Ride hailing,6.5,synthetic_demo
SYN155,2026-05-16,690,Ride hailing,6.2,synthetic_demo
SYN155,2026-05-17,725,Ride hailing,6.6,synthetic_demo
SYN155,2026-05-18,166,Ride hailing,6.0,synthetic_demo
SYN155,2026-05-19,560,Ride hailing,6.5,synthetic_demo
SYN155,2026-05-20,441,Ride hailing,5.7,synthetic_demo
SYN155,2026-05-21,349,Ride hailing,6.1,synthetic_demo
SYN155,2026-05-22,427,Ride hailing,6.3,synthetic_demo
SYN155,2026-05-23,653,Ride hailing,6.0,synthetic_demo
SYN155,2026-05-24,417,Ride hailing,5.7,synthetic_demo
SYN155,2026-05-25,454,Ride hailing,5.0,synthetic_demo
SYN155,2026-05-26,418,Ride hailing,6.5,synthetic_demo
SYN155,2026-05-27,384,Ride hailing,5.9,synthetic_demo
